MEF;DISPOSITIF_FORMATION;FORMATION_DIPLOME;DUREE_DISPOSITIF;ANNEE_DISPOSITIF;LIBELLE_COURT;LIBELLE_LONG;DATE_OUVERTURE;DATE_FERMETURE;STATUT_MEF;NB_OPTION_OBLIGATOIRE;NB_OPTION_FACULTATIF;RENFORCEMENT_LANGUE;DUREE_PROJET;DUREE_STAGE;HORAIRE;MEF_INSCRIPTION_SCOLARITE;MEF_STAT_11;MEF_STAT_9;DATE_INTERVENTION;NUMERO_COMPTE;GESTION_DIFFUSION;LIBELLE_EDITION;ID;CREATED_AT;UPDATED_AT;N_COMMENTAIRE
1122399911;112;63023999;1;1;CPA   23999;CPA DO23 : GENIE CIVIL, CONSTR.& BOIS;01/09/1992;31/08/2008;1;0;;N;;;O;O;21320023999;213200239;23/04/2008;BCNSCO6;02;Cpa do23 : genie civil, constr.& bois;513;;;
1122299911;112;63022999;1;1;CPA   22999;CPA DO22 : TRANSFORMATIONS;01/09/1992;31/08/2008;1;0;;N;;;O;O;21320022999;213200229;23/04/2008;BCNSCO6;02;Cpa do22 : transformations;514;;;
1122599911;112;63025999;1;1;CPA   25999;CPA DO25 : MECANIQ, ELECTRI, ELECTRO.;01/09/1992;31/08/2008;1;0;;N;;;O;O;21320025999;213200259;23/04/2008;BCNSCO6;02;Cpa do25 : mecaniq, electri, electro.;515;;;
1123299911;112;63032999;1;1;CPA   32999;CPA DO32 : COMMUNICATN & INFORMATION;01/09/1992;31/08/2008;1;0;;N;;;O;O;21320032999;213200329;23/04/2008;BCNSCO6;02;Cpa do32 : communicatn & information;516;;;
1122499911;112;63024999;1;1;CPA   24999;CPA DO24 : MATERIAUX SOUPLES;01/09/1992;31/08/2008;1;0;;N;;;O;O;21320024999;213200249;23/04/2008;BCNSCO6;02;Cpa do24 : materiaux souples;517;;;
1123199911;112;63031999;1;1;CPA   31999;CPA DO31 : ECHANGES ET GESTION;01/09/1992;31/08/2008;1;0;;N;;;O;O;21320031999;213200319;23/04/2008;BCNSCO6;02;Cpa do31 : echanges et gestion;518;;;
1123399911;112;63033999;1;1;CPA   33999;CPA DO33 : SERVICES AUX PERSONNES;01/09/1992;31/08/2008;1;0;;N;;;O;O;21320033999;213200339;23/04/2008;BCNSCO6;02;Cpa do33 : services aux personnes;519;;;
1122099911;112;63020999;1;1;CPA   20999;CPA DO20 : SPEC.PLURI-TECHNO DE PROD.;01/09/1992;31/08/2008;1;0;;N;;;O;O;21320020999;213200209;23/04/2008;BCNSCO6;02;Cpa do20 : spec.pluri-techno de prod.;520;;;
1123499911;112;63034999;1;1;CPA   34999;CPA DO34 : SERVICES A LA COLLECTIVIT;01/09/1992;31/08/2008;1;0;;N;;;O;O;21320034999;213200349;23/04/2008;BCNSCO6;02;Cpa do34 : services a la collectivit;521;;;
1129999911;112;63099999;1;1;CPA   99999;CPA ;01/09/1992;31/08/1995;1;0;0;N;0;18;N;O;21320099999;213200999;12/11/2001;BCNSCO5;02;Cpa ;522;;;
1132199911;113;64021999;1;1;CLIPA 21999;CLIPA DO21 : AGRICULTURE, PECHE, FORET;01/09/1994;31/08/1997;1;0;0;N;0;0;N;O;21330021999;213300219;26/03/1997;BCNSCO6;02;Clipa do21 : agriculture, peche, foret;523;;;
1132399911;113;64023999;1;1;CLIPA 23999;CLIPA DO23 : GENIE CIVIL, CONSTR.& BOIS;01/09/1994;31/08/1997;1;0;0;N;0;0;N;O;21330023999;213300239;26/03/1997;BCNSCO6;02;Clipa do23 : genie civil, constr.& bois;524;;;
1132299911;113;64022999;1;1;CLIPA 22999;CLIPA DO22 : TRANSFORMATIONS;01/09/1994;31/08/1997;1;0;0;N;0;0;N;O;21330022999;213300229;26/03/1997;BCNSCO6;02;Clipa do22 : transformations;525;;;
1132599911;113;64025999;1;1;CLIPA 25999;CLIPA DO25 : MECANIQ, ELECTRI, ELECTRO.;01/09/1994;31/08/1997;1;0;0;N;0;0;N;O;21330025999;213300259;26/03/1997;BCNSCO6;02;Clipa do25 : mecaniq, electri, electro.;526;;;
1133299911;113;64032999;1;1;CLIPA 32999;CLIPA DO32 : COMMUNICATN & INFORMATION;01/09/1994;31/08/1997;1;0;0;N;0;0;N;O;21330032999;213300329;26/03/1997;BCNSCO6;02;Clipa do32 : communicatn & information;527;;;
1132499911;113;64024999;1;1;CLIPA 24999;CLIPA DO24 : MATERIAUX SOUPLES;01/09/1994;31/08/1997;1;0;0;N;0;0;N;O;21330024999;213300249;26/03/1997;BCNSCO6;02;Clipa do24 : materiaux souples;528;;;
2412410721;241;50024107;2;1;1CAP2 24107;1CAP2 BROSSIER PINCEAUTIER;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23210024107;232100241;27/01/1995;OPS$BCNDEP8;02;1cap2 brossier pinceautier;529;;;
2412410722;241;50024107;2;2;2CAP2 24107;2CAP2 BROSSIER PINCEAUTIER;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23220024107;232200241;27/01/1995;OPS$BCNDEP8;02;2cap2 brossier pinceautier;530;;;
2422410733;242;50024107;3;3;3CAP3 24107;3CAP3 BROSSIER PINCEAUTIER;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330024107;233300241;27/01/1995;OPS$BCNDEP8;02;3cap3 brossier pinceautier;531;;;
2542551321;254;45025513;2;1;1BP2  25513;1BP2   INSTALLAT. ET EQUIPMTS ELECTRIQ.;01/09/1997;31/08/2017;3;0;;N;;;N;O;25110025513;251100255;27/02/2017;BCNSCO7;02;1bp2   installat. et equipmts electriq.;6358;;;
3103121311;310;32031213;1;1;1BTS1 31213;1BTS1  MANAGEMENT COMMERC. OPERATIONNEL;01/09/2020;;3;0;;N;;;N;O;32111031213;321110312;15/06/2020;BCNSCO7;02;1bts1 management commercial opérationnel;11373;;;
2412420821;241;50024208;2;1;1CAP2 24208;1CAP2 TAPISSIER AMEUBLEMENT 1E AN.COM.;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;23210024208;232100242;03/04/1996;BCNSPN;02;1cap2 tapissier ameublement 1e an.com.;536;;;
2412420921;241;50024209;2;1;1CAP2 24209;1CAP2 TAPISS.AMEUBLT OP_A : GARNITURE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;23210024209;232100242;27/01/1995;OPS$BCNDEP8;02;1cap2 tapiss.ameublt op_a : garniture;537;;;
2412420922;241;50024209;2;2;2CAP2 24209;2CAP2 TAPISS.AMEUBLT OP_A : GARNITURE;01/09/1992;31/08/1993;3;0;1;N;0;0;N;O;23220024209;232200242;27/01/1995;OPS$BCNDEP8;02;2cap2 tapiss.ameublt op_a : garniture;538;;;
2422420933;242;50024209;3;3;3CAP3 24209;3CAP3 TAPISS.AMEUBLT OP_A : GARNITURE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330024209;233300242;27/01/1995;OPS$BCNDEP8;02;3cap3 tapiss.ameublt op_a : garniture;539;;;
2412421021;241;50024210;2;1;1CAP2 24210;1CAP2 TAPISS.AMEUBLT OP_B : COUTURE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;23210024210;232100242;27/01/1995;OPS$BCNDEP8;02;1cap2 tapiss.ameublt op_b : couture;540;;;
2422421033;242;50024210;3;3;3CAP3 24210;3CAP3 TAPISS.AMEUBLT OP_B : COUTURE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330024210;233300242;27/01/1995;OPS$BCNDEP8;02;3cap3 tapiss.ameublt op_b : couture;541;;;
2412430521;241;50024305;2;1;1CAP2 24305;1CAP2 MECANICIEN EN FOURRURE;01/09/1992;31/08/1993;3;0;1;N;0;0;N;O;23210024305;232100243;27/01/1995;OPS$BCNDEP8;02;1cap2 mecanicien en fourrure;542;;;
2412430522;241;50024305;2;2;2CAP2 24305;2CAP2 MECANICIEN EN FOURRURE;01/09/1992;31/08/1994;3;0;1;N;0;0;N;O;23220024305;232200243;27/01/1995;OPS$BCNDEP8;02;2cap2 mecanicien en fourrure;543;;;
2422430533;242;50024305;3;3;3CAP3 24305;3CAP3 MECANICIEN EN FOURRURE;01/09/1992;31/08/1994;3;0;1;N;0;0;N;O;23330024305;233300243;27/01/1995;OPS$BCNDEP8;02;3cap3 mecanicien en fourrure;544;;;
2412430621;241;50024306;2;1;1CAP2 24306;1CAP2 COUPEUR EN FOURRURE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23210024306;232100243;27/01/1995;OPS$BCNDEP8;02;1cap2 coupeur en fourrure;545;;;
2422430633;242;50024306;3;3;3CAP3 24306;3CAP3 COUPEUR EN FOURRURE;01/09/1992;31/08/1994;3;0;0;N;0;0;N;O;23330024306;233300243;27/01/1995;OPS$BCNDEP8;02;3cap3 coupeur en fourrure;546;;;
2422410833;242;50024108;3;3;3CAP3 24108;3CAP3 DENTELLE AUX FUSEAUX;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330024108;233300241;27/01/1995;OPS$BCNDEP8;02;3cap3 dentelle aux fuseaux;547;;;
2412421221;241;50024212;2;1;1CAP2 24212;1CAP2 TAILLEUR : VESTON;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;23210024212;232100242;27/01/1995;OPS$BCNDEP8;02;1cap2 tailleur : veston;548;;;
2412421222;241;50024212;2;2;2CAP2 24212;2CAP2 TAILLEUR : VESTON;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23220024212;232200242;27/01/1995;OPS$BCNDEP8;02;2cap2 tailleur : veston;549;;;
2412541221;241;50025412;2;1;1CAP2 25412;1CAP2 PEINTRE EN CARROSSERIE;01/09/1992;31/08/1994;3;0;1;N;0;0;N;O;23210025412;232100254;27/01/1995;OPS$BCNDEP8;02;1cap2 peintre en carrosserie;1125;;;
2412541222;241;50025412;2;2;2CAP2 25412;2CAP2 PEINTRE EN CARROSSERIE;01/09/1992;31/08/1995;3;0;1;N;0;0;N;O;23220025412;232200254;02/04/1996;BCNAG;02;2cap2 peintre en carrosserie;1126;;;
2422541233;242;50025412;3;3;3CAP3 25412;3CAP3 PEINTRE EN CARROSSERIE;01/09/1992;31/12/1995;3;0;1;N;0;0;N;O;23330025412;233300254;02/04/1996;BCNAG;02;3cap3 peintre en carrosserie;1127;;;
2412330921;241;50023309;2;1;1CAP2 23309;1CAP2 PLATRERIE PLATRES & PREFABRIQUES;01/09/1992;31/08/2000;3;0;1;N;0;4;O;O;23210023309;232100233;15/12/1999;BCNSCO6;02;1cap2 platrerie platres & prefabriques;1128;;;
2412330922;241;50023309;2;2;2CAP2 23309;2CAP2 PLATRERIE PLATRES & PREFABRIQUES;01/09/1992;31/08/2000;3;0;1;N;0;8;O;O;23220023309;232200233;15/12/1999;BCNSCO6;02;2cap2 platrerie platres & prefabriques;1129;;;
2412331021;241;50023310;2;1;1CAP2 23310;1CAP2 SOLS ET MOQUETTES;01/09/1992;31/08/2003;3;1;;N;;;O;O;23210023310;232100233;18/09/2002;BCNSCO6;02;1cap2 sols et moquettes;1130;;;
2412331022;241;50023310;2;2;2CAP2 23310;2CAP2 SOLS ET MOQUETTES;01/09/1992;31/08/2003;3;1;;N;;;O;O;23220023310;232200233;18/09/2002;BCNSCO6;02;2cap2 sols et moquettes;1131;;;
2412540122;241;50025401;2;2;2CAP2 25401;2CAP2 PEINTURE EN CARROSSERIE;01/09/1994;31/08/2008;3;1;;N;;;O;O;23220025401;232200254;20/04/2007;BCNSCO6;02;2cap2 peinture en carrosserie;1132;;;
2412230121;241;50022301;2;1;1CAP2 22301;1CAP2 FABR.ALLIAGES MOULES METALLIQUES;01/09/1992;31/08/1993;3;0;1;N;0;0;N;O;23210022301;232100223;02/04/1996;BCNAG;02;1cap2 fabr.alliages moules metalliques;1133;;;
2412230122;241;50022301;2;2;2CAP2 22301;2CAP2 FABR.ALLIAGES MOULES METALLIQUES;01/09/1992;31/08/1993;3;0;1;N;0;0;N;O;23220022301;232200223;02/04/1996;BCNAG;02;2cap2 fabr.alliages moules metalliques;1134;;;
2412231821;241;50022318;2;1;1CAP2 22318;1CAP2 ACIERISTE ACIERIE A L'OXYGENE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23210022318;232100223;27/01/1995;OPS$BCNDEP8;02;1cap2 acieriste acierie a l'oxygene;1135;;;
2412231822;241;50022318;2;2;2CAP2 22318;2CAP2 ACIERISTE ACIERIE A L'OXYGENE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23220022318;232200223;27/01/1995;OPS$BCNDEP8;02;2cap2 acieriste acierie a l'oxygene;1136;;;
2422231833;242;50022318;3;3;3CAP3 22318;3CAP3 ACIERISTE ACIERIE A L'OXYGENE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330022318;233300223;27/01/1995;OPS$BCNDEP8;02;3cap3 acieriste acierie a l'oxygene;1137;;;
2412231921;241;50022319;2;1;1CAP2 22319;1CAP2 COKIER;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23210022319;232100223;27/01/1995;OPS$BCNDEP8;02;1cap2 cokier;1138;;;
2412231922;241;50022319;2;2;2CAP2 22319;2CAP2 COKIER;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23220022319;232200223;27/01/1995;OPS$BCNDEP8;02;2cap2 cokier;1139;;;
2422231933;242;50022319;3;3;3CAP3 22319;3CAP3 COKIER;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330022319;233300223;27/01/1995;OPS$BCNDEP8;02;3cap3 cokier;1140;;;
2412232021;241;50022320;2;1;1CAP2 22320;1CAP2 HAUT-FOURNISTE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23210022320;232100223;27/01/1995;OPS$BCNDEP8;02;1cap2 haut-fourniste;1141;;;
3113130222;311;32031302;2;2;2BTS2 31302;2BTS2 ASSURANCE;01/09/1992;31/08/1992;3;0;1;N;0;12;N;O;32221031302;322210313;27/01/1995;OPS$BCNDEP8;02;2bts2 assurance;1705;;;
2422232033;242;50022320;3;3;3CAP3 22320;3CAP3 HAUT-FOURNISTE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330022320;233300223;27/01/1995;OPS$BCNDEP8;02;3cap3 haut-fourniste;1142;;;
2412232121;241;50022321;2;1;1CAP2 22321;1CAP2 PREPARAT.CHARGES DE HAUT-FOURNEAU;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23210022321;232100223;27/01/1995;OPS$BCNDEP8;02;1cap2 preparat.charges de haut-fourneau;1143;;;
2412232122;241;50022321;2;2;2CAP2 22321;2CAP2 PREPARAT.CHARGES DE HAUT-FOURNEAU;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23220022321;232200223;27/01/1995;OPS$BCNDEP8;02;2cap2 preparat.charges de haut-fourneau;1144;;;
2412232221;241;50022322;2;1;1CAP2 22322;1CAP2 AGENT DE COULEE CONTINUE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23210022322;232100223;27/01/1995;OPS$BCNDEP8;02;1cap2 agent de coulee continue;1145;;;
2412232222;241;50022322;2;2;2CAP2 22322;2CAP2 AGENT DE COULEE CONTINUE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23220022322;232200223;27/01/1995;OPS$BCNDEP8;02;2cap2 agent de coulee continue;1146;;;
2422232233;242;50022322;3;3;3CAP3 22322;3CAP3 AGENT DE COULEE CONTINUE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330022322;233300223;27/01/1995;OPS$BCNDEP8;02;3cap3 agent de coulee continue;1147;;;
2412230221;241;50022302;2;1;1CAP2 22302;1CAP2 ACIERIE ELECTRIQUE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;23210022302;232100223;27/01/1995;OPS$BCNDEP8;02;1cap2 acierie electrique;1148;;;
2412230222;241;50022302;2;2;2CAP2 22302;2CAP2 ACIERIE ELECTRIQUE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23220022302;232200223;27/01/1995;OPS$BCNDEP8;02;2cap2 acierie electrique;1149;;;
2422230233;242;50022302;3;3;3CAP3 22302;3CAP3 ACIERIE ELECTRIQUE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330022302;233300223;27/01/1995;OPS$BCNDEP8;02;3cap3 acierie electrique;1150;;;
2412230321;241;50022303;2;1;1CAP2 22303;1CAP2 TRAITEMENTS THERMIQUES;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;23210022303;232100223;27/01/1995;OPS$BCNDEP8;02;1cap2 traitements thermiques;1151;;;
2412230322;241;50022303;2;2;2CAP2 22303;2CAP2 TRAITEMENTS THERMIQUES;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23220022303;232200223;27/01/1995;OPS$BCNDEP8;02;2cap2 traitements thermiques;1152;;;
2422230333;242;50022303;3;3;3CAP3 22303;3CAP3 TRAITEMENTS THERMIQUES;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330022303;233300223;27/01/1995;OPS$BCNDEP8;02;3cap3 traitements thermiques;1153;;;
2412230421;241;50022304;2;1;1CAP2 22304;1CAP2 FABR.ALLIAGES MOULES SUR MODELES;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23210022304;232100223;27/01/1995;OPS$BCNDEP8;02;1cap2 fabr.alliages moules sur modeles;1154;;;
2412230422;241;50022304;2;2;2CAP2 22304;2CAP2 FABR.ALLIAGES MOULES SUR MODELES;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23220022304;232200223;27/01/1995;OPS$BCNDEP8;02;2cap2 fabr.alliages moules sur modeles;1155;;;
2422230433;242;50022304;3;3;3CAP3 22304;3CAP3 FABR.ALLIAGES MOULES SUR MODELES;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330022304;233300223;27/01/1995;OPS$BCNDEP8;02;3cap3 fabr.alliages moules sur modeles;1156;;;
2412232321;241;50022323;2;1;1CAP2 22323;1CAP2 LAMINAGE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23210022323;232100223;27/01/1995;OPS$BCNDEP8;02;1cap2 laminage;1157;;;
2412232322;241;50022323;2;2;2CAP2 22323;2CAP2 LAMINAGE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23220022323;232200223;27/01/1995;OPS$BCNDEP8;02;2cap2 laminage;1158;;;
2422232333;242;50022323;3;3;3CAP3 22323;3CAP3 LAMINAGE;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23330022323;233300223;27/01/1995;OPS$BCNDEP8;02;3cap3 laminage;1159;;;
2413120921;241;50031209;2;1;1CAP2 31209;1CAP2 EMPLOYE LIBRAIRIE PAPETERI.PRESSE;01/09/1992;31/08/2006;3;1;;N;;;O;O;23210031209;232100312;23/05/2006;BCNSCO6;02;1cap2 employe librairie papeteri.presse;1160;;;
2413120922;241;50031209;2;2;2CAP2 31209;2CAP2 EMPLOYE LIBRAIRIE PAPETERI.PRESSE;01/09/1992;31/08/2007;3;1;;N;;;O;O;23220031209;232200312;23/05/2006;BCNSCO6;02;2cap2 employe librairie papeteri.presse;1161;;;
2413121021;241;50031210;2;1;1CAP2 31210;1CAP2 DISTR.& COMMERC.PRODUITS ALIMENT.;01/09/1992;31/08/2001;3;1;1;N;0;0;O;O;23210031210;232100312;21/09/2000;BCNSCO6;02;1cap2 distr.& commerc.produits aliment.;1162;;;
2413121022;241;50031210;2;2;2CAP2 31210;2CAP2 DISTR.& COMMERC.PRODUITS ALIMENT.;01/09/1992;31/08/2001;3;1;1;N;0;0;O;O;23220031210;232200312;21/09/2000;BCNSCO6;02;2cap2 distr.& commerc.produits aliment.;1163;;;
3113240221;311;32032402;2;1;1BTS2 32402;1BTS2 BUREAUTIQ.SECRET_A: SECRET.DIREC.;01/09/1992;31/08/1994;3;0;3;N;0;6;N;O;32211032402;322110324;27/01/1995;OPS$BCNDEP8;02;1bts2 bureautiq.secret_a: secret.direc.;1691;;;
3113240321;311;32032403;2;1;1BTS2 32403;1BTS2 BUREAUTIQ.SECRET_B: SECRET.TRILIN;01/09/1992;31/08/1994;3;0;1;N;0;6;N;O;32211032403;322110324;18/02/1997;BCNSCO6;02;1bts2 bureautiq.secret_b: secret.trilin;1692;;;
3113240322;311;32032403;2;2;2BTS2 32403;2BTS2 BUREAUTIQ.SECRET_B: SECRET.TRILIN;01/09/1992;31/08/1995;3;0;2;N;0;4;N;O;32221032403;322210324;02/04/1996;BCNAG;02;2bts2 bureautiq.secret_b: secret.trilin;1693;;;
3113240421;311;32032404;2;1;1BTS2 32404;1BTS2 BUREAUTIQ.SECR_C: SEC.COMMERC.BIL;01/09/1992;02/09/1992;3;0;0;N;0;6;N;O;32211032404;322110324;27/01/1995;OPS$BCNDEP8;02;1bts2 bureautiq.secr_c: sec.commerc.bil;1694;;;
3113240422;311;32032404;2;2;2BTS2 32404;2BTS2 BUREAUTIQ.SECR_C: SEC.COMMERC.BIL;01/09/1992;31/08/1995;3;0;2;N;0;4;N;O;32221032404;322210324;02/04/1996;BCNAG;02;2bts2 bureautiq.secr_c: sec.commerc.bil;1695;;;
3113240621;311;32032406;2;1;1BTS2 32406;1BTS2 ASSISTANT SECRETAIRE TRILINGUE;01/09/1994;31/08/2008;3;2;;N;;;O;O;32211032406;322110324;12/02/2008;BCNSCO6;02;1bts2 assistant secretaire trilingue;1696;;;
3113140121;311;32031401;2;1;1BTS2 31401;1BTS2 COMPTABILITE GESTION ENTREPRISE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32211031401;322110314;27/01/1995;OPS$BCNDEP8;02;1bts2 comptabilite gestion entreprise;1697;;;
3113140122;311;32031401;2;2;2BTS2 31401;2BTS2 COMPTABILITE GESTION ENTREPRISE;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32221031401;322210314;27/01/1995;OPS$BCNDEP8;02;2bts2 comptabilite gestion entreprise;1698;;;
3113140321;311;32031403;2;1;1BTS2 31403;1BTS2 COMPTABILITE ET GESTION;01/09/1992;31/08/2001;3;1;1;N;0;4;O;O;32211031403;322110314;28/09/2000;BCNSCO6;02;1bts2 comptabilite et gestion;1699;;;
3113140322;311;32031403;2;2;2BTS2 31403;2BTS2 COMPTABILITE ET GESTION;01/09/1992;31/08/2002;3;1;1;N;0;4;O;O;32221031403;322210314;28/09/2000;BCNSCO6;02;2bts2 comptabilite et gestion;1700;;;
3113130121;311;32031301;2;1;1BTS2 31301;1BTS2 ASSURANCE;01/09/1992;31/08/1997;3;1;1;N;0;7;O;O;32211031301;322110313;18/03/1997;BCNSCO6;02;1bts2 assurance;1701;;;
3113130122;311;32031301;2;2;2BTS2 31301;2BTS2 ASSURANCE;01/09/1992;31/08/1998;3;1;1;N;0;5;O;O;32221031301;322210313;16/10/1997;BCNSCO6;02;2bts2 assurance;1702;;;
3113140521;311;32031405;2;1;1BTS2 31405;1BTS2 ASSISTANT DE GESTION PME PMI;01/09/1994;31/08/2009;3;1;;N;;;O;O;32211031405;322110314;05/05/2009;BCNSCO6;02;1bts2 assistant de gestion pme pmi;1703;;;
3113130221;311;32031302;2;1;1BTS2 31302;1BTS2 ASSURANCE;01/09/1992;31/08/1992;3;0;1;N;0;12;N;O;32211031302;322110313;27/01/1995;OPS$BCNDEP8;02;1bts2 assurance;1704;;;
3113260122;311;32032601;2;2;2BTS2 32601;2BTS2 SERVICES INFORMATIQUES 1E AN.COM.;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32221032601;322210326;27/01/1995;OPS$BCNDEP8;02;2bts2 services informatiques 1e an.com.;1706;;;
3113260221;311;32032602;2;1;1BTS2 32602;1BTS2 SERV.INFORMATIQ: GEST.EXP.CENTRES;01/09/1992;02/09/1992;3;0;0;N;0;0;N;O;32211032602;322110326;27/01/1995;OPS$BCNDEP8;02;1bts2 serv.informatiq: gest.exp.centres;1707;;;
2322270111;232;42022701;1;1;1ADBT 22701;1ADBT AGT TECHN.ENTR.EXPL.RESEAUX (GDF);01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124222701;221242227;27/01/1995;OPS$BCNDEP8;02;1adbt agt techn.entr.expl.reseaux (gdf);1708;;;
2322300311;232;42023003;1;1;1ADBT 23003;1ADBT COLLABORATEUR D'ARCHITECTE;01/09/1992;31/08/2008;3;1;;N;;;O;O;22124223003;221242230;12/03/2008;BCNSCO6;02;1adbt collaborateur d'architecte;1709;;;
2322510111;232;42025101;1;1;1ADBT 25101;1ADBT DESSIN CONSTRUCTION MECANIQ (DIP);01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124225101;221242251;27/01/1995;OPS$BCNDEP8;02;1adbt dessin construction mecaniq (dip);1710;;;
2322300411;232;42023004;1;1;1ADBT 23004;1ADBT ETUDES & ECONOMIE DE LA CONSTRUC.;01/09/1992;31/08/2006;3;1;;N;;;O;O;22124223004;221242230;22/12/2005;BCNSCO6;02;1adbt etudes & economie de la construc.;1711;;;
2323110111;232;42031101;1;1;1ADBT 31101;1ADBT TRANSPORTS;01/09/1992;02/09/1992;1;0;0;N;0;4;N;O;22124231101;221242311;27/01/1995;OPS$BCNDEP8;02;1adbt transports;1712;;;
2323200111;232;42032001;1;1;1ADBT 32001;1ADBT PUBLICITE;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124232001;221242320;27/01/1995;OPS$BCNDEP8;02;1adbt publicite;1713;;;
2323340411;232;42033404;1;1;1ADBT 33404;1ADBT TOURISME OP_A : VOYAGE TRANSPORT;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124233404;221242334;27/01/1995;OPS$BCNDEP8;02;1adbt tourisme op_a : voyage transport;1714;;;
2323340511;232;42033405;1;1;1ADBT 33405;1ADBT TOURISME OP_B : INFO TOURISTIQUE;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124233405;221242334;27/01/1995;OPS$BCNDEP8;02;1adbt tourisme op_b : info touristique;1715;;;
2323340611;232;42033406;1;1;1ADBT 33406;1ADBT TOURISME OP_C : HOTESSES;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124233406;221242334;27/01/1995;OPS$BCNDEP8;02;1adbt tourisme op_c : hotesses;1716;;;
2322420711;232;42024207;1;1;1ADBT 24207;1ADBT DESSINATEUR CREATEUR DE MODELES;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124224207;221242242;27/01/1995;OPS$BCNDEP8;02;1adbt dessinateur createur de modeles;1717;;;
2322420811;232;42024208;1;1;1ADBT 24208;1ADBT TISSUS ET PAPIERS PEINTS IMPRIMES;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124224208;221242242;27/01/1995;OPS$BCNDEP8;02;1adbt tissus et papiers peints imprimes;1718;;;
2322420911;232;42024209;1;1;1ADBT 24209;1ADBT FIGURINE DE MODE;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124224209;221242242;27/01/1995;OPS$BCNDEP8;02;1adbt figurine de mode;1719;;;
2322230511;232;42022305;1;1;1ADBT 22305;1ADBT BIJOUTERIE;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124222305;221242223;27/01/1995;OPS$BCNDEP8;02;1adbt bijouterie;1720;;;
2322340611;232;42023406;1;1;1ADBT 23406;1ADBT SCULPTURE SUR BOIS;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124223406;221242234;27/01/1995;OPS$BCNDEP8;02;1adbt sculpture sur bois;1721;;;
2322230611;232;42022306;1;1;1ADBT 22306;1ADBT MONTURE EN BRONZE;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124222306;221242223;27/01/1995;OPS$BCNDEP8;02;1adbt monture en bronze;1722;;;
2322230811;232;42022308;1;1;1ADBT 22308;1ADBT CISELURE;01/09/1992;02/09/1992;1;0;0;N;0;0;N;O;22124222308;221242223;27/01/1995;OPS$BCNDEP8;02;1adbt ciselure;1723;;;
